Parish Code,Parish,Sub-County Code,Sub-County,District Code,District
10730109,NCWAMAZZI,107301,BUKUYA,107,MUBENDE
10730201,BWEYONGEDDE,107302,KALWANA,107,MUBENDE
10730202,DDALAMBA,107302,KALWANA,107,MUBENDE
10730203,KASSAAZI,107302,KALWANA,107,MUBENDE
10730204,KIKANDWA,107302,KALWANA,107,MUBENDE
10730205,KYABALANZI,107302,KALWANA,107,MUBENDE
10730206,LWABAZZA,107302,KALWANA,107,MUBENDE
10730207,MAYIRIKITI,107302,KALWANA,107,MUBENDE
10730208,NAKATEETE,107302,KALWANA,107,MUBENDE
10730301,BINIKIRA,107303,KASSANDA,107,MUBENDE
10730302,KAMULI,107303,KASSANDA,107,MUBENDE
10730303,KASAMBYA,107303,KASSANDA,107,MUBENDE
10730304,KASSANDA TB,107303,KASSANDA,107,MUBENDE
10730305,KITONGO,107303,KASSANDA,107,MUBENDE
10730306,KYANIKA,107303,KASSANDA,107,MUBENDE
10730307,KYOGA,107303,KASSANDA,107,MUBENDE
10730308,LUSABA,107303,KASSANDA,107,MUBENDE
10730309,LWANTALE,107303,KASSANDA,107,MUBENDE
10730310,MAGGWA,107303,KASSANDA,107,MUBENDE
10730311,MANYOGASEKA,107303,KASSANDA,107,MUBENDE
10730312,NABUGONDO,107303,KASSANDA,107,MUBENDE
10730313,NAMABAALE,107303,KASSANDA,107,MUBENDE
10730314,NAMIRINGA,107303,KASSANDA,107,MUBENDE
10730315,KAMULI NJAGALA,107303,KASSANDA,107,MUBENDE
10730401,KAMUSENENE,107304,KIGANDA,107,MUBENDE
10730402,KAWUNGEERA,107304,KIGANDA,107,MUBENDE
10730403,KALAMBA,107304,KIGANDA,107,MUBENDE
10730404,KIGALAMA,107304,KIGANDA,107,MUBENDE
10730405,KASAMBYA,107304,KIGANDA,107,MUBENDE
10730406,KITOVU,107304,KIGANDA,107,MUBENDE
10730407,KALAGI,107304,KIGANDA,107,MUBENDE
10730408,KAMUSU,107304,KIGANDA,107,MUBENDE
10730409,KAYUNGA,107304,KIGANDA,107,MUBENDE
10730410,GAYAZA,107304,KIGANDA,107,MUBENDE
10730411,MUSOZI,107304,KIGANDA,107,MUBENDE
10730412,NAKASOZI,107304,KIGANDA,107,MUBENDE
10730413,NAKABIMBA,107304,KIGANDA,107,MUBENDE
10730414,KYAMUSOTA,107304,KIGANDA,107,MUBENDE
10730415,KIJJOMANYI,107304,KIGANDA,107,MUBENDE
10730416,MABAALE,107304,KIGANDA,107,MUBENDE
10730417,NSOZINGA,107304,KIGANDA,107,MUBENDE
10730418,NAKIDUDUMA,107304,KIGANDA,107,MUBENDE
10730419,KISIGULA,107304,KIGANDA,107,MUBENDE
10730420,KITUNTU,107304,KIGANDA,107,MUBENDE
10730421,NAMAGONGOLO,107304,KIGANDA,107,MUBENDE
10730422,KINONI,107304,KIGANDA,107,MUBENDE
10730423,NANSIMBI,107304,KIGANDA,107,MUBENDE
10730424,KYAKAYANJA,107304,KIGANDA,107,MUBENDE
10730425,KYAMUYINI,107304,KIGANDA,107,MUBENDE
10730501,BUCOOCO,107305,KITUMBI,107,MUBENDE
10730502,BULINIMULA,107305,KITUMBI,107,MUBENDE
10730503,BUSEREGENYU,107305,KITUMBI,107,MUBENDE
10730504,KALAGALA,107305,KITUMBI,107,MUBENDE
10730505,KAMUSENENE,107305,KITUMBI,107,MUBENDE
10730506,KIGUUDE,107305,KITUMBI,107,MUBENDE
10730507,KIJUNA,107305,KITUMBI,107,MUBENDE
10730508,KIRYAJJOBYO,107305,KITUMBI,107,MUBENDE
10730509,KISIITA,107305,KITUMBI,107,MUBENDE
10730510,KITUMBI,107305,KITUMBI,107,MUBENDE
10730511,KIZIIKA,107305,KITUMBI,107,MUBENDE
10730512,KYAMULINGA,107305,KITUMBI,107,MUBENDE
10730513,KYATO,107305,KITUMBI,107,MUBENDE
10730514,LUGINGI,107305,KITUMBI,107,MUBENDE
10730515,MBIRIZI,107305,KITUMBI,107,MUBENDE
10730516,MUNDADDE,107305,KITUMBI,107,MUBENDE
10730601,BBIRA,107306,MAKOKOTO,107,MUBENDE
10730602,BULYAMBIDDE,107306,MAKOKOTO,107,MUBENDE
10730603,KAWASA,107306,MAKOKOTO,107,MUBENDE
10730604,KYABAKADDE,107306,MAKOKOTO,107,MUBENDE
10730605,MAKOKOTO,107306,MAKOKOTO,107,MUBENDE
10730606,NAMAKONKOME,107306,MAKOKOTO,107,MUBENDE
10730701,KABULENGWA,107307,MANYOGASEKA,107,MUBENDE
10730702,KAWAAWA,107307,MANYOGASEKA,107,MUBENDE
10730703,KITEREDDE,107307,MANYOGASEKA,107,MUBENDE
10730704,KYABAYIMA,107307,MANYOGASEKA,107,MUBENDE
10730705,KYAYI,107307,MANYOGASEKA,107,MUBENDE
10730706,LUTUNKU,107307,MANYOGASEKA,107,MUBENDE
10730707,MANYOGASEKA,107307,MANYOGASEKA,107,MUBENDE
10730708,MYALIRO,107307,MANYOGASEKA,107,MUBENDE
10730709,NDEEBA,107307,MANYOGASEKA,107,MUBENDE
10730801,KAMPIRI,107308,MYANZI,107,MUBENDE
10730802,KASAANA,107308,MYANZI,107,MUBENDE
10730803,KIGALAMA,107308,MYANZI,107,MUBENDE
10730804,MYANZI,107308,MYANZI,107,MUBENDE
10730901,GGAMBWA,107309,NALUTUNTU,107,MUBENDE
10730902,KIWUMULO,107309,NALUTUNTU,107,MUBENDE
10730903,KYAKATEBE,107309,NALUTUNTU,107,MUBENDE
10730904,KYANAMUGERA,107309,NALUTUNTU,107,MUBENDE
10730905,NALUTUNTU,107309,NALUTUNTU,107,MUBENDE
10810101,BUGOMBE,108101,KOOME ISLAND,108,MUKONO
10810102,BUSANGA,108101,KOOME ISLAND,108,MUKONO
10810103,LWOMOLO,108101,KOOME ISLAND,108,MUKONO
10810104,MUBEMBE,108101,KOOME ISLAND,108,MUKONO
10810201,BULIJJO,108102,KYAMPISI,108,MUKONO
10810202,DDUNDU,108102,KYAMPISI,108,MUKONO
10810203,KABEMBE,108102,KYAMPISI,108,MUKONO
10810204,KYABAKADDE,108102,KYAMPISI,108,MUKONO
10810205,NTONTO,108102,KYAMPISI,108,MUKONO
10810301,KABANGA,108103,MPATTA,108,MUKONO
10810302,KIYANJA,108103,MPATTA,108,MUKONO
10810303,MPATTA,108103,MPATTA,108,MUKONO
10810304,MUBANDA,108103,MPATTA,108,MUKONO
10810305,MUGOMBA,108103,MPATTA,108,MUKONO
10810306,NAKALANDA,108103,MPATTA,108,MUKONO
10810307,TTABA,108103,MPATTA,108,MUKONO
10810401,LULAGWE,108104,MPUNGE,108,MUKONO
10810402,MBAZI,108104,MPUNGE,108,MUKONO
10810403,MPUNGE,108104,MPUNGE,108,MUKONO
10810404,NGOMBERE,108104,MPUNGE,108,MUKONO
10810501,KATENTE,108105,NAKISUNGA,108,MUKONO
10810502,KIYOOLA,108105,NAKISUNGA,108,MUKONO
10810503,KYABALOGO,108105,NAKISUNGA,108,MUKONO
10810504,KYETUME,108105,NAKISUNGA,108,MUKONO
10810505,NAMAYIBA,108105,NAKISUNGA,108,MUKONO
10810506,NAMUYENJE,108105,NAKISUNGA,108,MUKONO
10810507,SEETA NAZIGO,108105,NAKISUNGA,108,MUKONO
10810508,WANKOBA,108105,NAKISUNGA,108,MUKONO
10810601,BULIKA,108106,NAMA,108,MUKONO
10810602,KASENGE,108106,NAMA,108,MUKONO
10810603,KATOOGO,108106,NAMA,108,MUKONO
10810604,MPOMA,108106,NAMA,108,MUKONO
10810605,NAMAWOJJOLO,108106,NAMA,108,MUKONO
10810606,NAMUBIRU,108106,NAMA,108,MUKONO
10810701,BUGOYE,108107,NTENJERU,108,MUKONO
10810702,BUNAKIJJA,108107,NTENJERU,108,MUKONO
10810703,NSANJA,108107,NTENJERU,108,MUKONO
10810704,NTANZI,108107,NTENJERU,108,MUKONO
10810705,SSAAYI,108107,NTENJERU,108,MUKONO
10810706,TERERE,108107,NTENJERU,108,MUKONO
10820101,GGULU,108201,CENTRAL,108,MUKONO
10820102,NAMUMIRA ANTHONY,108201,CENTRAL,108,MUKONO
10820103,NSUUBE KAUGA,108201,CENTRAL,108,MUKONO
10820104,NTAAWO,108201,CENTRAL,108,MUKONO
10820201,BUKERERE,108202,GOMA,108,MUKONO
10820202,MISINDYE,108202,GOMA,108,MUKONO
10820203,NANTABULIRIRWA,108202,GOMA,108,MUKONO
10820204,NYENJE,108202,GOMA,108,MUKONO
10820205,SEETA,108202,GOMA,108,MUKONO
10830101,KABIMBIRI,108301,KASAWO,108,MUKONO
10830102,KAKUKUULU,108301,KASAWO,108,MUKONO
10830103,KASANA,108301,KASAWO,108,MUKONO
10830104,KIGOGOLA,108301,KASAWO,108,MUKONO
10830105,KITOVU,108301,KASAWO,108,MUKONO
10830106,NAMALIRI,108301,KASAWO,108,MUKONO
10830201,BUKASA,108302,KIMENYEDDE,108,MUKONO
10830202,KAWONGO,108302,KIMENYEDDE,108,MUKONO
10830203,KIWAFU,108302,KIMENYEDDE,108,MUKONO
10830204,NAMALIGA,108302,KIMENYEDDE,108,MUKONO
10830205,NANGA,108302,KIMENYEDDE,108,MUKONO
10830301,BAMUSUUTA,108303,NABBAALE,108,MUKONO
10830302,MAKUKUBA,108303,NABBAALE,108,MUKONO
10830303,NABALANGA    ,108303,NABBAALE,108,MUKONO
10830304,NAGGALAMA,108303,NABBAALE,108,MUKONO
10830305,NAKANYONYI,108303,NABBAALE,108,MUKONO
10830401,KYAJJA,108304,NAGOJJE,108,MUKONO
10830402,NAGOJJE,108304,NAGOJJE,108,MUKONO
10830403,NAKIBANO,108304,NAGOJJE,108,MUKONO
10830404,NAMAGUNGA,108304,NAGOJJE,108,MUKONO
10830405,NAMATABA,108304,NAGOJJE,108,MUKONO
10830406,WAGGALA,108304,NAGOJJE,108,MUKONO
10830501,KATEETE,108305,NTUNDA,108,MUKONO
10830502,KYABAZAALA,108305,NTUNDA,108,MUKONO
10830503,NAMAYUBA,108305,NTUNDA,108,MUKONO
10830504,NTUNDA,108305,NTUNDA,108,MUKONO
10830601,KAYINI,108306,SEETA NAMUGANGA,108,MUKONO
10830602,KITALE,108306,SEETA NAMUGANGA,108,MUKONO
10830603,KITUULA,108306,SEETA NAMUGANGA,108,MUKONO
10830604,NAMANOGA,108306,SEETA NAMUGANGA,108,MUKONO
10830605,NAMUGANGA,108306,SEETA NAMUGANGA,108,MUKONO
10910101,KATUUGO,109101,KAKOOGE,109,NAKASONGOLA
10910102,KYABUTAYIKA,109101,KAKOOGE,109,NAKASONGOLA
10910103,KYAMBOGO,109101,KAKOOGE,109,NAKASONGOLA
10910104,KYANKONWA,109101,KAKOOGE,109,NAKASONGOLA
10910105,KYEYINDULA,109101,KAKOOGE,109,NAKASONGOLA
10910106,BAMUSUUTA,109101,KAKOOGE,109,NAKASONGOLA
10910201,KABAALE,109102,KAKOOGE TC,109,NAKASONGOLA
10910202,CENTRAL ,109102,KAKOOGE TC,109,NAKASONGOLA
10910203,NORTH,109102,KAKOOGE TC,109,NAKASONGOLA
10910204,KIBIRA,109102,KAKOOGE TC,109,NAKASONGOLA
10910301,BAMUGOLODDE,109103,KALONGO,109,NAKASONGOLA
10910302,KAMIRAMPANGO,109103,KALONGO,109,NAKASONGOLA
10910303,KIGEJJO,109103,KALONGO,109,NAKASONGOLA
10910304,KISUUMA,109103,KALONGO,109,NAKASONGOLA
10910305,KISWERA-MAIDA,109103,KALONGO,109,NAKASONGOLA
10910306,KIWAMBYA,109103,KALONGO,109,NAKASONGOLA
10910307,MAYIRIKITI,109103,KALONGO,109,NAKASONGOLA
10910401,IRIMA,109104,KALUNGI,109,NAKASONGOLA
10910402,KAZWAMA,109104,KALUNGI,109,NAKASONGOLA
10910403,KISENYI,109104,KALUNGI,109,NAKASONGOLA
10910404,NAMUNGOLO,109104,KALUNGI,109,NAKASONGOLA
10910405,WANZOGI,109104,KALUNGI,109,NAKASONGOLA
10910501,KANSIIRA,109105,LWABIYATA,109,NAKASONGOLA
10910502,KIKOOGE,109105,LWABIYATA,109,NAKASONGOLA
10910503,NAKAYONZA,109105,LWABIYATA,109,NAKASONGOLA
10910504,NALUKONGE,109105,LWABIYATA,109,NAKASONGOLA
10910505,NAMIIKA,109105,LWABIYATA,109,NAKASONGOLA
10910601,KISAALIZI,109106,LWAMPANGA,109,NAKASONGOLA
10910602,KIKOIRO,109106,LWAMPANGA,109,NAKASONGOLA
10910603,KIWEMBI,109106,LWAMPANGA,109,NAKASONGOLA
10910604,LWAMPANGA,109106,LWAMPANGA,109,NAKASONGOLA
10910605,WAJJALA,109106,LWAMPANGA,109,NAKASONGOLA
10910606,ZENGEBE,109106,LWAMPANGA,109,NAKASONGOLA
10910701,MIGEERA CENTRAL,109107,MIGEERA TC,109,NAKASONGOLA
10910702,MIGEERA EAST,109107,MIGEERA TC,109,NAKASONGOLA
10910703,MIGEERA NORTH,109107,MIGEERA TC,109,NAKASONGOLA
10910704,MIGEERA WEST,109107,MIGEERA TC,109,NAKASONGOLA
10910801,KALENGEDDE,109108,NABISWEERA,109,NAKASONGOLA
10910802,KATUBA,109108,NABISWEERA,109,NAKASONGOLA
10910803,KYAMUKONDA,109108,NABISWEERA,109,NAKASONGOLA
10910804,KYANGOGOLO,109108,NABISWEERA,109,NAKASONGOLA
10910805,MULONZI,109108,NABISWEERA,109,NAKASONGOLA
10910806,NAMAASA,109108,NABISWEERA,109,NAKASONGOLA
10910901,CENTRAL ,109109,NAKASONGOLA TC,109,NAKASONGOLA
10910902,EAST ,109109,NAKASONGOLA TC,109,NAKASONGOLA
10910903,WEST,109109,NAKASONGOLA TC,109,NAKASONGOLA
10911001,BUJJABE,109110,NAKITOMA,109,NAKASONGOLA
10911002,KASOZI,109110,NAKITOMA,109,NAKASONGOLA
10911003,KIGWERI,109110,NAKITOMA,109,NAKASONGOLA
10911004,NJERU,109110,NAKITOMA,109,NAKASONGOLA
10911101,KAGERI,109111,WABINYONYI,109,NAKASONGOLA
10911102,KAMUNINA,109111,WABINYONYI,109,NAKASONGOLA
10911103,KIWONGOIRE,109111,WABINYONYI,109,NAKASONGOLA
10911104,KYAMUYINGO,109111,WABINYONYI,109,NAKASONGOLA
10911105,SSASIRA,109111,WABINYONYI,109,NAKASONGOLA
10911106,WABIGALO,109111,WABINYONYI,109,NAKASONGOLA
10911107,WAMPITI,109111,WABINYONYI,109,NAKASONGOLA
10911108,SIKYE,109111,WABINYONYI,109,NAKASONGOLA
11010101,BIGADA,110101,KAKUUTO,110,RAKAI
11010102,KAKUUTO,110101,KAKUUTO,110,RAKAI
11010103,KATOVU,110101,KAKUUTO,110,RAKAI
11010104,KYEBISAGAZI,110101,KAKUUTO,110,RAKAI
11010105,MAYANJA,110101,KAKUUTO,110,RAKAI
11010106,MUTUKULA,110101,KAKUUTO,110,RAKAI
11010107,SANGO BAY,110101,KAKUUTO,110,RAKAI
11010201,KABANO,110102,KASASA,110,RAKAI
11010202,KIJONJO,110102,KASASA,110,RAKAI
11010203,KIMUKUNDA,110102,KASASA,110,RAKAI
11010204,KISUULA,110102,KASASA,110,RAKAI
11010205,MITYEBIRI,110102,KASASA,110,RAKAI
11010301,BBAALE,110103,KIBANDA,110,RAKAI
11010302,KAKINGA,110103,KIBANDA,110,RAKAI
11010303,KYABIWA,110103,KIBANDA,110,RAKAI
11010304,KYALUGABA,110103,KIBANDA,110,RAKAI
11010305,MAGABI,110103,KIBANDA,110,RAKAI
11010401,KABALA,110104,KIFAMBA,110,RAKAI
11010402,KAWUNGULI,110104,KIFAMBA,110,RAKAI
11010403,KIFAMBA,110104,KIFAMBA,110,RAKAI
11010404,KISAASA,110104,KIFAMBA,110,RAKAI
11010501,GWANDA,110105,KYEBE,110,RAKAI
11010502,KANABULEMU,110105,KYEBE,110,RAKAI
11010503,KASENSERO TOWN BOARD,110105,KYEBE,110,RAKAI
11010504,MINZIRO,110105,KYEBE,110,RAKAI
11010505,NANGOMA,110105,KYEBE,110,RAKAI
11020101,BYAKABANDA,110201,BYAKABANDA,110,RAKAI
11020102,KAMUKALO,110201,BYAKABANDA,110,RAKAI
11020103,KITAASA,110201,BYAKABANDA,110,RAKAI
11020201,BUYAMBA,110202,DDWANIRO,110,RAKAI
11020202,DDWANIRO,110202,DDWANIRO,110,RAKAI
11020203,KALEERE MALEMBA,110202,DDWANIRO,110,RAKAI
11020204,KAYONZA,110202,DDWANIRO,110,RAKAI
11020205,LWAKALOLO,110202,DDWANIRO,110,RAKAI
11020301,KAJJU,110203,KACHEERA,110,RAKAI
11020302,KAKIRI,110203,KACHEERA,110,RAKAI
11020303,KATATENGA,110203,KACHEERA,110,RAKAI
11020304,KAYONZA,110203,KACHEERA,110,RAKAI
11020305,LWANGA,110203,KACHEERA,110,RAKAI
11020306,LYAKISANA,110203,KACHEERA,110,RAKAI
11020401,KAGAMBA,110204,KAGAMBA,110,RAKAI
11020402,KASANKALA,110204,KAGAMBA,110,RAKAI
11020403,KIMULI,110204,KAGAMBA,110,RAKAI
11020404,KIRANGIRA,110204,KAGAMBA,110,RAKAI
11020405,LWABAKOBA,110204,KAGAMBA,110,RAKAI
11020501,LUKERERE,110205,KIZIBA,110,RAKAI
11020502,MWERUKA,110205,KIZIBA,110,RAKAI
11020503,NDAGA,110205,KIZIBA,110,RAKAI
11020504,RWENSINGA,110205,KIZIBA,110,RAKAI
11020601,DYANGO,110206,KYALULANGIRA,110,RAKAI
11020602,KALUNGI,110206,KYALULANGIRA,110,RAKAI
11020603,KASULA,110206,KYALULANGIRA,110,RAKAI
11020604,KIZINGA,110206,KYALULANGIRA,110,RAKAI
11020605,LWAMBAJJO,110206,KYALULANGIRA,110,RAKAI
11020701,BUGONA,110207,LWAMAGWA,110,RAKAI
11020702,KABUSOTA,110207,LWAMAGWA,110,RAKAI
11020703,KAKUNDI,110207,LWAMAGWA,110,RAKAI
11020704,KIBUUKA,110207,LWAMAGWA,110,RAKAI
11020705,KIWEEKA,110207,LWAMAGWA,110,RAKAI
11020706,KYABIGONDO,110207,LWAMAGWA,110,RAKAI
11020801,BITABAGO,110208,LWANDA,110,RAKAI
11020802,BUTITI,110208,LWANDA,110,RAKAI
11020803,KANONI,110208,LWANDA,110,RAKAI
11020804,KASENSERO,110208,LWANDA,110,RAKAI
11020805,KIYOVU,110208,LWANDA,110,RAKAI
11020901,KATUNTU WARD,110209,RAKAI TOWN COUNCIL,110,RAKAI
11020902,KIBONA WARD,110209,RAKAI TOWN COUNCIL,110,RAKAI
11030101,BISANJE,110301,KABIRA,110,RAKAI
11030102,BWAMIJJA,110301,KABIRA,110,RAKAI
11030103,KYANIKA,110301,KABIRA,110,RAKAI
11030104,NDOLO,110301,KABIRA,110,RAKAI
11030105,NJALA,110301,KABIRA,110,RAKAI
11030201,KAKOMA,110302,KALISIZO,110,RAKAI
11030202,KIKUNGWE,110302,KALISIZO,110,RAKAI
11030203,KYANGO,110302,KALISIZO,110,RAKAI
11030204,MATALE,110302,KALISIZO,110,RAKAI
11030205,MITI,110302,KALISIZO,110,RAKAI
11030301,BULINDA WARD,110303,KALISIZO TOWN COUNCIL,110,RAKAI
11030302,CENTRAL WARD,110303,KALISIZO TOWN COUNCIL,110,RAKAI
11030303,KALAGALA WARD,110303,KALISIZO TOWN COUNCIL,110,RAKAI
11030304,NNINZI WARD,110303,KALISIZO TOWN COUNCIL,110,RAKAI
11030401,BUZIRANDUULU,110304,KASAALI,110,RAKAI
11030402,GAYAZA,110304,KASAALI,110,RAKAI
11030403,KIGENYA,110304,KASAALI,110,RAKAI
11030404,KYAKONDA,110304,KASAALI,110,RAKAI
11030405,NKENGE,110304,KASAALI,110,RAKAI
11030501,BUYIISA,110305,KIRUMBA,110,RAKAI
11030502,BYERIMA,110305,KIRUMBA,110,RAKAI
11030503,KABUWOKO,110305,KIRUMBA,110,RAKAI
11030504,KIZIBIRA,110305,KIRUMBA,110,RAKAI
11030505,KYENGEZA,110305,KIRUMBA,110,RAKAI
11030506,LWAMBA,110305,KIRUMBA,110,RAKAI
11030601,CENTRAL WARD,110306,KYOTERA TOWN COUNCIL,110,RAKAI
11030602,INDUSTRIAL AREA,110306,KYOTERA TOWN COUNCIL,110,RAKAI
11030603,MITUKULA WARD,110306,KYOTERA TOWN COUNCIL,110,RAKAI
11030701,KAYANJA,110307,LWANKONI,110,RAKAI
11030702,KIBUTAMO,110307,LWANKONI,110,RAKAI
11030703,KISUNKU,110307,LWANKONI,110,RAKAI
11030704,LWANKONI,110307,LWANKONI,110,RAKAI
11030705,NABYAJWE,110307,LWANKONI,110,RAKAI
11030801,BETHELEHEM,110308,NABIGASA,110,RAKAI
11030802,KIJEJJA,110308,NABIGASA,110,RAKAI
11030803,KYASSIMBI,110308,NABIGASA,110,RAKAI
11030804,NABIGASA,110308,NABIGASA,110,RAKAI
11030805,NAKATOOGO,110308,NABIGASA,110,RAKAI
11110101,KAKOMA,111101,LWEMIYAGA,111,SSEMBABULE
11110102,KAMPALA,111101,LWEMIYAGA,111,SSEMBABULE
11110103,LUBAALE,111101,LWEMIYAGA,111,SSEMBABULE
11110104,LWEMIBU,111101,LWEMIYAGA,111,SSEMBABULE
11110105,LWESSANKALA,111101,LWEMIYAGA,111,SSEMBABULE
11110106,MAKOOLE,111101,LWEMIYAGA,111,SSEMBABULE
11110201,BULONGO,111102,NTUUSI,111,SSEMBABULE
11110202,KABAALE,111102,NTUUSI,111,SSEMBABULE
11110203,KARUSHONSHOMEZI,111102,NTUUSI,111,SSEMBABULE
11110204,KYAMBOGO,111102,NTUUSI,111,SSEMBABULE
11110205,NABITANGA,111102,NTUUSI,111,SSEMBABULE
11110206,NTUUSI,111102,NTUUSI,111,SSEMBABULE
11120101,KAIRASYA,111201,LUGUSULU,111,SSEMBABULE
11120102,KAWANDA,111201,LUGUSULU,111,SSEMBABULE
11120103,LWENTALE,111201,LUGUSULU,111,SSEMBABULE
11120104,MITIMA,111201,LUGUSULU,111,SSEMBABULE
11120105,MUSSI,111201,LUGUSULU,111,SSEMBABULE
11120201,KABAALE,111202,LWEBITAKULI,111,SSEMBABULE
11120202,KASAMBYA,111202,LWEBITAKULI,111,SSEMBABULE
11120203,KINYWAMAZZI,111202,LWEBITAKULI,111,SSEMBABULE
11120204,LUGUSULU,111202,LWEBITAKULI,111,SSEMBABULE
11120205,LWEBITAKULI,111202,LWEBITAKULI,111,SSEMBABULE
11120206,NAKASENYI,111202,LWEBITAKULI,111,SSEMBABULE
11120301,KASAMBYA,111203,MATEETE,111,SSEMBABULE
11120302,KAYUNGA,111203,MATEETE,111,SSEMBABULE
11120303,MANYAMA,111203,MATEETE,111,SSEMBABULE
11120304,MATEETE,111203,MATEETE,111,SSEMBABULE
11120305,MITEETE,111203,MATEETE,111,SSEMBABULE
11120306,NAKAGONGO,111203,MATEETE,111,SSEMBABULE
11120401,KASAANA  ,111204,MATEETE TC,111,SSEMBABULE
11120402,KIWUMULO,111204,MATEETE TC,111,SSEMBABULE
11120403,MATEETE CENTRAL,111204,MATEETE TC,111,SSEMBABULE
11120404,MATEETE WEST,111204,MATEETE TC,111,SSEMBABULE
11120501,KIDOKOLO,111205,MIJWALA,111,SSEMBABULE
11120502,MABINDO,111205,MIJWALA,111,SSEMBABULE
11120503,NSOGA,111205,MIJWALA,111,SSEMBABULE
11120601,DISPENSARY,111206,SEMBABULE TC,111,SSEMBABULE
11120602,MARKET,111206,SEMBABULE TC,111,SSEMBABULE
11120603,PARISH ,111206,SEMBABULE TC,111,SSEMBABULE
11210101,BBAALE,112101,BBAALE,112,KAYUNGA
11210102,KAVULE,112101,BBAALE,112,KAYUNGA
11210103,KOKOTERO,112101,BBAALE,112,KAYUNGA
11210104,MISANGA,112101,BBAALE,112,KAYUNGA
11210105,MUGONGO,112101,BBAALE,112,KAYUNGA
11210106,NAKITOKOLO,112101,BBAALE,112,KAYUNGA
11210201,GALIRAYA,112102,GALIRAYA,112,KAYUNGA
11210202,KASOKWE,112102,GALIRAYA,112,KAYUNGA
11210203,KIRASA,112102,GALIRAYA,112,KAYUNGA
11210204,NAMALERE,112102,GALIRAYA,112,KAYUNGA
11210205,NAMAYUGE,112102,GALIRAYA,112,KAYUNGA
11210206,NTIMBA,112102,GALIRAYA,112,KAYUNGA
11210301,BALISANGA,112103,KAYONZA,112,KAYUNGA
11210302,KAFUMBA,112103,KAYONZA,112,KAYUNGA
11210303,KAMUSABI,112103,KAYONZA,112,KAYUNGA
11210304,KANYWERO,112103,KAYONZA,112,KAYUNGA
11210305,KITWE,112103,KAYONZA,112,KAYUNGA
11210306,NAKYESA,112103,KAYONZA,112,KAYUNGA
11210307,NAKYESANJA,112103,KAYONZA,112,KAYUNGA
11210308,NAMALIRI,112103,KAYONZA,112,KAYUNGA
11210309,NAMIZO,112103,KAYONZA,112,KAYUNGA
11210401,KITATYA,112104,KITIMBWA,112,KAYUNGA
11210402,KYERIMA,112104,KITIMBWA,112,KAYUNGA
11210403,NAKIVUBO,112104,KITIMBWA,112,KAYUNGA
11210404,NAMULABA,112104,KITIMBWA,112,KAYUNGA
11210405,NKOKONJERU,112104,KITIMBWA,112,KAYUNGA
11210406,WABUYINJA,112104,KITIMBWA,112,KAYUNGA
11210407,WABWOKO,112104,KITIMBWA,112,KAYUNGA
11220101,KASANA,112201,BUSAANA,112,KAYUNGA
11220102,KIWANGULA,112201,BUSAANA,112,KAYUNGA
11220103,LUSENKE,112201,BUSAANA,112,KAYUNGA
11220104,NABUGANYI,112201,BUSAANA,112,KAYUNGA
11220105,NAMIREMBE,112201,BUSAANA,112,KAYUNGA
11220106,NAMPANYI,112201,BUSAANA,112,KAYUNGA
11220107,NAMUKUMA,112201,BUSAANA,112,KAYUNGA
11220108,NAMUSAALA,112201,BUSAANA,112,KAYUNGA
11220201,KANGULUMIRA,112202,KANGULUMIRA,112,KAYUNGA
11220202,KAWOOMYA,112202,KANGULUMIRA,112,KAYUNGA
11220203,KIGAYAZA,112202,KANGULUMIRA,112,KAYUNGA
11220204,KIKWANYA,112202,KANGULUMIRA,112,KAYUNGA
11220205,NAKATUNDU,112202,KANGULUMIRA,112,KAYUNGA
11220206,SEETA NYIIZE,112202,KANGULUMIRA,112,KAYUNGA
11220301,BUBAJJWE,112203,KAYUNGA,112,KAYUNGA
11220302,BUKOLOTO,112203,KAYUNGA,112,KAYUNGA
11220303,BUKUJJU ,112203,KAYUNGA,112,KAYUNGA
11220304,BUSAALE,112203,KAYUNGA,112,KAYUNGA
11220305,BUYOBE,112203,KAYUNGA,112,KAYUNGA
11220306,KITEREDDE,112203,KAYUNGA,112,KAYUNGA
11220307,NAKASEETA,112203,KAYUNGA,112,KAYUNGA
11220308,NSOTOKA,112203,KAYUNGA,112,KAYUNGA
11220401,BUKOLOOTO,112204,KAYUNGA TC,112,KAYUNGA
11220402,KAYUNGA CENTRAL,112204,KAYUNGA TC,112,KAYUNGA
11220403,NAMAGABI,112204,KAYUNGA TC,112,KAYUNGA
11220404,NTENJERU,112204,KAYUNGA TC,112,KAYUNGA
11220501,BUKAMBA,112205,NAZIGO,112,KAYUNGA
11220502,KATIKANYONYI,112205,NAZIGO,112,KAYUNGA
11220503,KIMANYA ,112205,NAZIGO,112,KAYUNGA
11220504,KIRINDI,112205,NAZIGO,112,KAYUNGA
11220505,NATTETA,112205,NAZIGO,112,KAYUNGA
11220506,NAZIGO,112205,NAZIGO,112,KAYUNGA
11220507,NSIIMA,112205,NAZIGO,112,KAYUNGA
11310101,BALABALA,113101,BUSSI,113,WAKISO
11310102,BUSSI,113101,BUSSI,113,WAKISO
11310103,GULWE,113101,BUSSI,113,WAKISO
11310104,TEBANKIZA,113101,BUSSI,113,WAKISO
11310105,ZZINGA,113101,BUSSI,113,WAKISO
